Date,Name,Symbol,Price,Market Cap,Circulating Supply
Historical Snapshot - 14 May 2017,MaidSafeCoin,MAID,$0.3488,"$157,857,687.33","452,552,412"
Historical Snapshot - 14 May 2017,Round,ROUND,$0.1751,"$148,835,796.86","850,000,000"
Historical Snapshot - 14 May 2017,Dogecoin,DOGE,$0.001274,"$139,315,466.36","109,369,286,025"
Historical Snapshot - 14 May 2017,Waves,WAVES,$1.37,"$137,142,992.02","100,000,000"
Historical Snapshot - 18 September 2016,Bitcoin,BTC,$609.87,"$9,682,000,956.98","15,875,424"
Historical Snapshot - 02 October 2016,Bitcoin,BTC,$610.89,"$9,713,776,074.59","15,900,972"
Historical Snapshot - 14 May 2017,Zcash,ZEC,$96.70,"$125,974,894.46","1,302,694"
Historical Snapshot - 14 May 2017,Stratis,STRAT,$1.28,"$125,607,786.63","98,384,702"
Historical Snapshot - 14 May 2017,Gnosis,GNO,$112.35,"$124,099,985.34","1,104,590"
Historical Snapshot - 14 May 2017,SingularDTV,SNGLS,$0.1702,"$102,136,105.30","600,000,000"
Historical Snapshot - 18 September 2016,Ethereum,ETH,$12.43,"$1,045,465,786.96","84,099,911"
Historical Snapshot - 18 September 2016,XRP,XRP,$0.006853,"$242,976,871.26","35,457,828,433"
Historical Snapshot - 18 September 2016,Litecoin,LTC,$4.04,"$192,536,261.18","47,617,379"
Historical Snapshot - 18 September 2016,Monero,XMR,$9.45,"$122,201,494.30","12,927,228"
Historical Snapshot - 18 September 2016,Ethereum Classic,ETC,$1.32,"$111,328,023.31","84,065,846"
Historical Snapshot - 18 September 2016,Dash,DASH,$11.64,"$78,547,263.46","6,748,331"
Historical Snapshot - 18 September 2016,Steem,STEEM,$0.5235,"$77,235,476.50","147,528,170"
Historical Snapshot - 18 September 2016,NEM,XEM,$0.005174,"$46,565,290.07","8,999,999,999"
Historical Snapshot - 18 September 2016,MaidSafeCoin,MAID,$0.0952,"$43,083,799.84","452,552,412"
Historical Snapshot - 18 September 2016,Factom,FCT,$3.30,"$28,885,161.07","8,753,219"
Historical Snapshot - 18 September 2016,DigixDAO,DGD,$13.89,"$27,780,141.83","2,000,000"
Historical Snapshot - 18 September 2016,Lisk,LSK,$0.2552,"$25,516,924.26","100,000,000"
Historical Snapshot - 18 September 2016,Dogecoin,DOGE,$0.00024,"$25,462,878.05","106,084,393,128"
Historical Snapshot - 02 October 2016,Ethereum,ETH,$13.20,"$1,116,323,951.45","84,571,855"
Historical Snapshot - 02 October 2016,XRP,XRP,$0.008165,"$289,655,709.25","35,475,196,836"
Historical Snapshot - 02 October 2016,Litecoin,LTC,$3.84,"$183,737,855.30","47,819,604"
Historical Snapshot - 02 October 2016,Monero,XMR,$8.30,"$108,225,552.56","13,032,591"
Historical Snapshot - 02 October 2016,Ethereum Classic,ETC,$1.19,"$100,870,077.65","84,506,881"
Historical Snapshot - 02 October 2016,Dash,DASH,$11.78,"$79,826,346.61","6,778,019"
Historical Snapshot - 02 October 2016,Steem,STEEM,$0.444,"$71,450,170.29","160,936,509"
Historical Snapshot - 02 October 2016,MaidSafeCoin,MAID,$0.08885,"$40,210,427.76","452,552,412"
Historical Snapshot - 02 October 2016,NEM,XEM,$0.004311,"$38,802,704.77","8,999,999,999"
Historical Snapshot - 02 October 2016,DigixDAO,DGD,$13.63,"$27,264,371.87","2,000,000"
Historical Snapshot - 02 October 2016,Dogecoin,DOGE,$0.0002303,"$24,472,522.17","106,283,238,380"
Historical Snapshot - 02 October 2016,Lisk,LSK,$0.2255,"$22,549,615.80","100,000,000"
Historical Snapshot - 02 October 2016,Factom,FCT,$2.34,"$20,511,381.43","8,753,219"
Historical Snapshot - 02 October 2016,Waves,WAVES,$0.1966,"$19,662,939.01","100,000,000"
Historical Snapshot - 25 September 2016,Bitcoin,BTC,$600.83,"$9,546,135,306.26","15,888,348"
Historical Snapshot - 27 November 2016,Bitcoin,BTC,$732.03,"$11,720,644,647.82","16,011,050"
Historical Snapshot - 16 October 2016,Bitcoin,BTC,$641.63,"$10,218,347,119.99","15,925,584"
Historical Snapshot - 18 September 2016,Waves,WAVES,$0.1866,"$18,663,212.66","100,000,000"
Historical Snapshot - 18 September 2016,Nxt,NXT,$0.01721,"$17,195,872.48","998,999,994"
Historical Snapshot - 18 September 2016,Emercoin,EMC,$0.3986,"$15,370,416.96","38,564,076"
Historical Snapshot - 18 September 2016,Peerplays [old],PPY,$13.50,"$13,497,205.73","1,000,000"
Historical Snapshot - 18 September 2016,BitShares,BTS,$0.005188,"$13,354,104.58","2,573,820,000"
Historical Snapshot - 18 September 2016,Stellar,XLM,$0.00209,"$12,730,997.87","6,092,409,114"
Historical Snapshot - 02 October 2016,Stellar,XLM,$0.002867,"$17,464,953.53","6,092,409,114"
Historical Snapshot - 02 October 2016,Emercoin,EMC,$0.3881,"$14,998,890.12","38,649,148"
Historical Snapshot - 02 October 2016,BitShares,BTS,$0.004796,"$12,345,155.33","2,574,280,000"
Historical Snapshot - 02 October 2016,HyperSpace,AMP,$0.1955,"$12,235,349.25","62,585,264"
Historical Snapshot - 02 October 2016,Nxt,NXT,$0.01119,"$11,181,083.68","998,999,983"
Historical Snapshot - 25 September 2016,Ethereum,ETH,$13.10,"$1,104,897,747.33","84,337,836"
Historical Snapshot - 25 September 2016,XRP,XRP,$0.007855,"$278,512,104.82","35,458,607,580"
Historical Snapshot - 25 September 2016,Litecoin,LTC,$3.81,"$181,734,545.77","47,719,704"
Historical Snapshot - 25 September 2016,Monero,XMR,$10.24,"$132,977,788.28","12,980,200"
Historical Snapshot - 25 September 2016,Ethereum Classic,ETC,$1.21,"$102,039,904.95","84,286,055"
Historical Snapshot - 25 September 2016,Steem,STEEM,$0.6048,"$93,660,593.31","154,857,380"
Historical Snapshot - 25 September 2016,Dash,DASH,$11.55,"$78,119,492.66","6,763,187"
Historical Snapshot - 25 September 2016,NEM,XEM,$0.005066,"$45,594,963.24","8,999,999,999"
Historical Snapshot - 25 September 2016,MaidSafeCoin,MAID,$0.08533,"$38,614,383.06","452,552,412"
Historical Snapshot - 25 September 2016,DigixDAO,DGD,$14.21,"$28,419,109.34","2,000,000"
Historical Snapshot - 25 September 2016,Factom,FCT,$3.05,"$26,719,893.94","8,753,219"
Historical Snapshot - 25 September 2016,Lisk,LSK,$0.2467,"$24,672,304.09","100,000,000"
Historical Snapshot - 25 September 2016,Dogecoin,DOGE,$0.0002246,"$23,848,185.70","106,186,051,049"
Historical Snapshot - 25 September 2016,Waves,WAVES,$0.1749,"$17,492,781.58","100,000,000"
Historical Snapshot - 25 September 2016,Nxt,NXT,$0.01618,"$16,163,551.11","998,999,983"
Historical Snapshot - 25 September 2016,Stellar,XLM,$0.002454,"$14,951,182.27","6,092,409,114"
Historical Snapshot - 27 November 2016,Ethereum,ETH,$9.00,"$777,313,948.25","86,382,899"
Historical Snapshot - 27 November 2016,XRP,XRP,$0.007074,"$253,777,636.09","35,876,617,244"
Historical Snapshot - 27 November 2016,Litecoin,LTC,$3.88,"$188,840,707.63","48,633,529"
Historical Snapshot - 27 November 2016,Monero,XMR,$7.93,"$106,481,867.38","13,431,888"
Historical Snapshot - 27 November 2016,Ethereum Classic,ETC,$0.7781,"$67,153,617.20","86,302,156"
Historical Snapshot - 27 November 2016,Dash,DASH,$9.09,"$62,802,357.21","6,911,032"
Historical Snapshot - 27 November 2016,Augur,REP,$4.31,"$47,398,438.93","11,000,000"
Historical Snapshot - 27 November 2016,Steem,STEEM,$0.1816,"$40,623,704.31","223,675,057"
Historical Snapshot - 27 November 2016,NEM,XEM,$0.003671,"$33,039,199.18","8,999,999,999"
Historical Snapshot - 27 November 2016,MaidSafeCoin,MAID,$0.07026,"$31,795,292.04","452,552,412"
Historical Snapshot - 27 November 2016,Waves,WAVES,$0.2575,"$25,745,123.62","100,000,000"
Historical Snapshot - 27 November 2016,Dogecoin,DOGE,$0.0002175,"$23,280,834.90","107,057,991,647"
Historical Snapshot - 27 November 2016,Factom,FCT,$2.19,"$19,172,801.55","8,753,219"
Historical Snapshot - 27 November 2016,DigixDAO,DGD,$8.61,"$17,228,319.17","2,000,000"
Historical Snapshot - 27 November 2016,Lisk,LSK,$0.1573,"$15,728,764.24","100,000,000"
Historical Snapshot - 16 October 2016,Ethereum,ETH,$11.95,"$1,016,370,475.99","85,040,773"
Historical Snapshot - 16 October 2016,XRP,XRP,$0.008078,"$286,570,044.13","35,475,773,335"
Historical Snapshot - 16 October 2016,Litecoin,LTC,$3.89,"$186,560,064.17","48,015,054"
Historical Snapshot - 16 October 2016,Ethereum Classic,ETC,$1.20,"$102,009,402.80","84,946,812"
Historical Snapshot - 16 October 2016,Monero,XMR,$6.38,"$83,774,540.18","13,135,006"
Historical Snapshot - 16 October 2016,Dash,DASH,$10.85,"$73,947,329.80","6,815,136"
Historical Snapshot - 16 October 2016,Augur,REP,$5.70,"$62,742,940.43","11,000,000"
Historical Snapshot - 16 October 2016,Steem,STEEM,$0.2582,"$45,754,024.76","177,175,211"
Historical Snapshot - 16 October 2016,MaidSafeCoin,MAID,$0.08926,"$40,395,939.63","452,552,412"
Historical Snapshot - 16 October 2016,NEM,XEM,$0.003988,"$35,889,712.62","8,999,999,999"
Historical Snapshot - 16 October 2016,DigixDAO,DGD,$11.96,"$23,929,454.80","2,000,000"
Historical Snapshot - 16 October 2016,Dogecoin,DOGE,$0.0002226,"$23,706,825.52","106,477,735,836"
Historical Snapshot - 16 October 2016,Waves,WAVES,$0.2352,"$23,521,344.36","100,000,000"
Historical Snapshot - 16 October 2016,Factom,FCT,$2.51,"$21,953,395.82","8,753,219"
Historical Snapshot - 25 September 2016,Emercoin,EMC,$0.3853,"$14,874,761.91","38,600,924"
Historical Snapshot - 25 September 2016,Counterparty,XCP,$5.05,"$13,239,642.94","2,623,077"
Historical Snapshot - 25 September 2016,BitShares,BTS,$0.005128,"$13,200,854.94","2,574,050,000"
Historical Snapshot - 27 November 2016,Iconomi,ICN,$0.1628,"$14,165,171.16","87,000,000"
Historical Snapshot - 27 November 2016,Peerplays [old],PPY,$13.13,"$13,134,744.64","1,000,000"
Historical Snapshot - 27 November 2016,Gulden,NLG,$0.03878,"$13,031,086.98","336,046,045"
Historical Snapshot - 27 November 2016,Stellar,XLM,$0.001665,"$11,405,150.60","6,851,353,993"
Historical Snapshot - 16 October 2016,Lisk,LSK,$0.1808,"$18,082,371.35","100,000,000"
Historical Snapshot - 16 October 2016,Stellar,XLM,$0.002418,"$16,569,711.85","6,851,353,993"
Historical Snapshot - 16 October 2016,Gulden,NLG,$0.04504,"$14,523,602.28","322,448,003"
Historical Snapshot - 16 October 2016,Emercoin,EMC,$0.3333,"$12,912,889.80","38,737,117"
Historical Snapshot - 16 October 2016,BitShares,BTS,$0.004468,"$11,506,318.97","2,575,020,000"
Historical Snapshot - 28 August 2016,Bitcoin,BTC,$573.91,"$9,089,310,800.47","15,837,468"
Historical Snapshot - 28 August 2016,Ethereum,ETH,$10.93,"$911,880,561.38","83,434,734"
Historical Snapshot - 28 August 2016,XRP,XRP,$0.005963,"$212,054,036.39","35,562,730,335"
Historical Snapshot - 28 August 2016,Litecoin,LTC,$3.74,"$176,944,387.69","47,313,529"
Historical Snapshot - 28 August 2016,Monero,XMR,$9.51,"$121,421,775.10","12,764,403"
Historical Snapshot - 28 August 2016,Ethereum Classic,ETC,$1.32,"$109,972,182.01","83,403,116"
Historical Snapshot - 28 August 2016,Steem,STEEM,$0.7841,"$99,580,162.62","126,997,481"
Historical Snapshot - 28 August 2016,Dash,DASH,$12.42,"$83,140,741.31","6,696,325"
Historical Snapshot - 28 August 2016,NEM,XEM,$0.005945,"$53,506,813.47","8,999,999,999"
Historical Snapshot - 28 August 2016,MaidSafeCoin,MAID,$0.1062,"$48,072,831.25","452,552,412"
Historical Snapshot - 28 August 2016,Factom,FCT,$2.97,"$26,008,689.05","8,753,219"
Historical Snapshot - 28 August 2016,Lisk,LSK,$0.2584,"$25,840,425.49","100,000,000"
Historical Snapshot - 28 August 2016,Dogecoin,DOGE,$0.0002293,"$24,257,404.40","105,791,788,757"
Historical Snapshot - 28 August 2016,DigixDAO,DGD,$11.81,"$23,629,789.35","2,000,000"
Historical Snapshot - 28 August 2016,Nxt,NXT,$0.02204,"$22,021,854.67","998,999,994"
Historical Snapshot - 28 August 2016,Waves,WAVES,$0.1588,"$15,880,404.41","100,000,000"
Historical Snapshot - 28 August 2016,Peerplays [old],PPY,$14.96,"$14,955,464.36","1,000,000"
Historical Snapshot - 28 August 2016,Emercoin,EMC,$0.3748,"$14,382,986.47","38,372,263"
Historical Snapshot - 28 August 2016,BitShares,BTS,$0.005327,"$13,703,555.57","2,572,300,000"
Historical Snapshot - 28 August 2016,HyperSpace,AMP,$0.2177,"$13,624,814.12","62,585,264"
Historical Snapshot - 07 August 2016,Bitcoin,BTC,$592.69,"$9,364,716,451.72","15,800,352"
Historical Snapshot - 07 August 2016,Ethereum,ETH,$10.91,"$903,023,196.94","82,758,431"
Historical Snapshot - 07 August 2016,Steem,STEEM,$2.12,"$227,716,372.83","107,635,162"
Historical Snapshot - 07 August 2016,XRP,XRP,$0.006178,"$219,668,406.92","35,557,883,251"
Historical Snapshot - 07 August 2016,Litecoin,LTC,$3.78,"$177,717,299.32","47,011,129"
Historical Snapshot - 07 August 2016,Ethereum Classic,ETC,$2.15,"$177,588,730.53","82,727,436"
Historical Snapshot - 07 August 2016,Dash,DASH,$10.35,"$68,835,573.22","6,651,656"
Historical Snapshot - 07 August 2016,NEM,XEM,$0.005018,"$45,160,382.52","8,999,999,999"
Historical Snapshot - 07 August 2016,MaidSafeCoin,MAID,$0.08571,"$38,787,422.71","452,552,412"
Historical Snapshot - 07 August 2016,Nxt,NXT,$0.02838,"$28,347,117.84","998,999,999"
Historical Snapshot - 07 August 2016,Dogecoin,DOGE,$0.0002637,"$27,819,005.03","105,501,653,175"
Historical Snapshot - 07 August 2016,Monero,XMR,$1.90,"$23,895,852.90","12,598,459"
Historical Snapshot - 07 August 2016,Lisk,LSK,$0.2233,"$22,333,556.41","100,000,000"
Historical Snapshot - 07 August 2016,DigixDAO,DGD,$10.97,"$21,931,684.49","2,000,000"
Historical Snapshot - 07 August 2016,HyperSpace,AMP,$0.1005,"$18,569,988.19","184,800,000"
Historical Snapshot - 07 August 2016,Emercoin,EMC,$0.4758,"$18,206,455.80","38,262,300"
Historical Snapshot - 07 August 2016,Waves,WAVES,$0.1609,"$16,093,409.06","100,000,000"
Historical Snapshot - 07 August 2016,Factom,FCT,$1.58,"$13,809,800.39","8,753,219"
Historical Snapshot - 07 August 2016,BitShares,BTS,$0.004486,"$11,527,977.53","2,569,500,000"
Historical Snapshot - 07 August 2016,Stellar,XLM,$0.001888,"$10,674,961.43","5,653,103,727"
Historical Snapshot - 21 August 2016,Bitcoin,BTC,$581.31,"$9,199,366,253.98","15,825,288"
Historical Snapshot - 21 August 2016,Ethereum,ETH,$11.18,"$930,214,377.38","83,209,627"
Historical Snapshot - 21 August 2016,XRP,XRP,$0.006052,"$215,211,153.38","35,562,073,617"
Historical Snapshot - 21 August 2016,Steem,STEEM,$1.42,"$170,792,140.08","120,317,642"
Historical Snapshot - 21 August 2016,Litecoin,LTC,$3.62,"$170,678,671.10","47,213,154"
Historical Snapshot - 21 August 2016,Ethereum Classic,ETC,$1.72,"$143,211,573.30","83,183,776"
Historical Snapshot - 21 August 2016,Dash,DASH,$13.41,"$89,617,608.75","6,681,419"
Historical Snapshot - 21 August 2016,NEM,XEM,$0.006325,"$56,927,141.26","8,999,999,999"
Historical Snapshot - 21 August 2016,MaidSafeCoin,MAID,$0.1065,"$48,183,971.81","452,552,412"
Historical Snapshot - 21 August 2016,Monero,XMR,$2.54,"$32,235,957.99","12,709,656"
Historical Snapshot - 21 August 2016,Lisk,LSK,$0.3112,"$31,119,072.44","100,000,000"
Historical Snapshot - 21 August 2016,Nxt,NXT,$0.0269,"$26,872,527.59","998,999,994"
Historical Snapshot - 21 August 2016,Dogecoin,DOGE,$0.0002316,"$24,475,365.75","105,695,794,678"
Historical Snapshot - 21 August 2016,HyperSpace,AMP,$0.1276,"$23,578,252.10","184,800,000"
Historical Snapshot - 14 August 2016,Bitcoin,BTC,$570.47,"$9,020,855,586.13","15,812,928"
Historical Snapshot - 21 August 2016,Factom,FCT,$2.38,"$20,827,958.28","8,753,219"
Historical Snapshot - 21 August 2016,DigixDAO,DGD,$10.00,"$20,009,084.70","2,000,000"
Historical Snapshot - 21 August 2016,Waves,WAVES,$0.1744,"$17,442,530.39","100,000,000"
Historical Snapshot - 21 August 2016,Peerplays [old],PPY,$17.17,"$17,165,328.98","1,000,000"
Historical Snapshot - 21 August 2016,Emercoin,EMC,$0.4311,"$16,527,642.81","38,339,191"
Historical Snapshot - 21 August 2016,BitShares,BTS,$0.005796,"$14,901,859.74","2,571,130,000"
Historical Snapshot - 09 October 2016,Bitcoin,BTC,$616.75,"$9,815,153,928.90","15,914,268"
Historical Snapshot - 14 August 2016,Ethereum,ETH,$11.19,"$928,982,349.15","82,983,675"
Historical Snapshot - 14 August 2016,XRP,XRP,$0.005994,"$213,138,576.24","35,558,046,921"
Historical Snapshot - 14 August 2016,Litecoin,LTC,$3.65,"$171,973,484.85","47,113,329"
Historical Snapshot - 14 August 2016,Steem,STEEM,$1.47,"$167,525,099.46","114,070,799"
Historical Snapshot - 14 August 2016,Ethereum Classic,ETC,$1.93,"$159,903,885.21","82,963,416"
Historical Snapshot - 14 August 2016,Dash,DASH,$14.48,"$96,545,088.58","6,666,581"
Historical Snapshot - 14 August 2016,NEM,XEM,$0.006493,"$58,439,680.83","8,999,999,999"
Historical Snapshot - 14 August 2016,MaidSafeCoin,MAID,$0.1082,"$48,947,096.26","452,552,412"
Historical Snapshot - 14 August 2016,Nxt,NXT,$0.02948,"$29,448,466.48","998,999,994"
Historical Snapshot - 14 August 2016,Dogecoin,DOGE,$0.0002448,"$25,850,726.56","105,598,757,436"
Historical Snapshot - 14 August 2016,Monero,XMR,$2.01,"$25,372,393.98","12,654,300"
Historical Snapshot - 14 August 2016,Lisk,LSK,$0.2392,"$23,917,366.56","100,000,000"
Historical Snapshot - 14 August 2016,DigixDAO,DGD,$9.97,"$19,939,790.73","2,000,000"
Historical Snapshot - 14 August 2016,HyperSpace,AMP,$0.1041,"$19,240,295.38","184,800,000"
Historical Snapshot - 31 July 2016,Bitcoin,BTC,$624.68,"$9,861,863,056.63","15,787,044"
Historical Snapshot - 09 October 2016,Ethereum,ETH,$12.05,"$1,022,262,663.93","84,809,153"
Historical Snapshot - 09 October 2016,XRP,XRP,$0.007543,"$267,594,814.73","35,475,802,044"
Historical Snapshot - 09 October 2016,Litecoin,LTC,$3.82,"$182,812,938.43","47,917,879"
Historical Snapshot - 09 October 2016,Ethereum Classic,ETC,$1.17,"$99,022,346.61","84,729,346"
Historical Snapshot - 09 October 2016,Monero,XMR,$7.48,"$97,827,777.29","13,082,849"
Historical Snapshot - 09 October 2016,Dash,DASH,$11.59,"$78,800,070.75","6,800,253"
Historical Snapshot - 09 October 2016,Augur,REP,$7.06,"$77,666,110.04","11,000,000"
Historical Snapshot - 09 October 2016,Steem,STEEM,$0.3502,"$58,937,339.82","168,290,875"
Historical Snapshot - 09 October 2016,MaidSafeCoin,MAID,$0.08523,"$38,571,426.60","452,552,412"
Historical Snapshot - 09 October 2016,NEM,XEM,$0.003877,"$34,896,431.95","8,999,999,999"
Historical Snapshot - 09 October 2016,DigixDAO,DGD,$12.94,"$25,886,995.32","2,000,000"
Historical Snapshot - 09 October 2016,Dogecoin,DOGE,$0.000228,"$24,254,577.11","106,380,543,640"
Historical Snapshot - 09 October 2016,Lisk,LSK,$0.2151,"$21,513,544.02","100,000,000"
Historical Snapshot - 09 October 2016,Waves,WAVES,$0.2123,"$21,225,909.89","100,000,000"
Historical Snapshot - 14 August 2016,Factom,FCT,$2.18,"$19,084,511.89","8,753,219"
Historical Snapshot - 14 August 2016,Emercoin,EMC,$0.4709,"$18,032,036.77","38,292,959"
Historical Snapshot - 14 August 2016,Waves,WAVES,$0.1734,"$17,342,951.89","100,000,000"
Historical Snapshot - 14 August 2016,BitShares,BTS,$0.004979,"$12,796,221.64","2,570,270,000"
Historical Snapshot - 14 August 2016,Stellar,XLM,$0.002005,"$11,335,700.44","5,653,103,727"
Historical Snapshot - 31 July 2016,Ethereum,ETH,$11.88,"$980,178,574.36","82,534,792"
Historical Snapshot - 31 July 2016,Steem,STEEM,$2.31,"$233,585,848.92","101,291,226"
Historical Snapshot - 31 July 2016,XRP,XRP,$0.005945,"$211,342,203.09","35,550,137,658"
Historical Snapshot - 31 July 2016,Litecoin,LTC,$4.01,"$188,282,668.69","46,908,579"
Historical Snapshot - 31 July 2016,Ethereum Classic,ETC,$1.80,"$148,016,006.41","82,297,453"
Historical Snapshot - 31 July 2016,Dash,DASH,$9.51,"$63,022,072.89","6,629,448"
Historical Snapshot - 31 July 2016,NEM,XEM,$0.006658,"$59,920,725.41","8,999,999,999"
Historical Snapshot - 31 July 2016,MaidSafeCoin,MAID,$0.07763,"$35,130,597.73","452,552,412"
Historical Snapshot - 31 July 2016,Lisk,LSK,$0.2691,"$26,908,704.64","100,000,000"
Historical Snapshot - 31 July 2016,Nxt,NXT,$0.02688,"$26,851,437.61","998,999,999"
Historical Snapshot - 31 July 2016,Dogecoin,DOGE,$0.0002305,"$24,291,479.26","105,404,795,194"
Historical Snapshot - 31 July 2016,Monero,XMR,$1.82,"$22,879,578.88","12,542,322"
